audio_array|sr|text|duration|count_words|median_pitch|db_voice_volume|db_noise_level
"[ 0.00000000e+00 -9.15527344e-05 -9.15527344e-05 ...  2.44140625e-04
  6.10351562e-05  1.22070312e-04]"|16000|фигурное катание документальный фильм|5.18|4|189.78212280050397|-21.693127|-35.62733393860607
"[ 6.10351562e-05  6.10351562e-05 -2.44140625e-04 ... -2.74658203e-04
 -5.49316406e-04 -2.13623047e-04]"|16000|у вас есть розы красные тридцать штук|6.18|7|198.7514379893728|-24.213655|-31.90909193335649
"[ 9.15527344e-05  9.15527344e-05  1.22070312e-04 ... -1.22070312e-04
  2.74658203e-04  3.05175781e-04]"|16000|дальше|1.66|1|225.0346991190799|-23.565418|-36.7954492291369
[0.         0.         0.         ... 0.01187134 0.01425171 0.00793457]|16000|салют куда прячете деньги|1.9|4|217.8098866175107|-15.6081915|-36.07559947989081
"[-9.15527344e-05 -3.05175781e-05  9.15527344e-05 ... -1.52587891e-04
  2.74658203e-04  2.44140625e-04]"|16000|время работы у иваныча|4.04|4|194.77260486366546|-22.754671|-36.43084252285533
"[ 0.00000000e+00 -6.10351562e-05 -3.05175781e-05 ...  2.16674805e-03
 -3.78417969e-03  2.53295898e-03]"|16000|хочу смотреть сейчас часть девятнадцать шестого сезона чем мы заняты в тени|6.338625|12|214.09792456919098|-15.487297|-35.73751260449322
"[ 0.          0.          0.         ... -0.00112915 -0.00100708
 -0.00061035]"|16000|прямой эфир тоттенхэма против ливерпуля|3.88|5|196.4242075939037|-13.61601|-49.10616966585405
"[ 0.          0.          0.         ... -0.00088501 -0.00097656
 -0.00100708]"|16000|включи на смотрешке передачу рубль тв|2.65|6|187.96053485031217|-11.105368|-56.147169081555084
"[ 0.          0.          0.         ... -0.0015564  -0.00131226
 -0.00097656]"|16000|рядом лакомка|1.343625|2|187.69619165621864|-10.245961|-57.157077331605215
"[-0.00189209 -0.00125122 -0.00088501 ...  0.00067139  0.00036621
  0.00021362]"|16000|скажи когда будут транслировать матч с участием уотфорд|6.912|8|200.49982957844034|-19.689342|-34.006245970402894
"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ... -1.86157227e-03
 -2.71606445e-03 -9.76562500e-04]"|16000|выключи|2.08|1|225.06720801581378|-14.329254|-30.200685616473525
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -4.27246094e-04
 -1.22070312e-04  9.15527344e-05]"|16000|бурановские бабушки клипы|1.94|3|189.6029749136589|-9.674061|-33.75491637688641
"[-0.00039673 -0.00079346  0.00067139 ...  0.003479    0.0065918
  0.00790405]"|16000|нужно положить деньги другу на телефон|5.4330625|6|201.52493096682338|-16.723288|-51.745715460856125
[0.         0.         0.         ... 0.00134277 0.00161743 0.00164795]|16000|игорем алексеевичем ореховым|2.9253125|3|221.1814478222917|-16.89871|-44.907698327365104
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -3.05175781e-05
  0.00000000e+00 -3.05175781e-05]"|16000|инночка муратова|1.34|2|198.49327361347102|-20.615646|-42.47275362362947
"[ 0.          0.          0.         ... -0.00015259 -0.00064087
 -0.0010376 ]"|16000|включи диджей слай|5.36|3|169.3201430176763|-23.749283|-43.02731823970284
"[ 0.          0.          0.         ... -0.02130127 -0.0123291
 -0.00549316]"|16000|эй йоу набери кино черный дождь|3.8076875|6|226.2917977741769|-13.415048|-47.95584228004881
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.22070312e-04
 -1.52587891e-04 -3.05175781e-05]"|16000|покажи на смотрешке передачу здоровое тв|2.45|6|175.62856004888084|-14.50373|-61.675428716556134
[0.         0.         0.         ... 0.00057983 0.00061035 0.00045776]|16000|купи молоко простоквашино один литр два с половиной процента жирности|8.24|10|190.4580777075967|-19.413086|-48.68563701246089
"[ 0.          0.          0.         ... -0.01455688 -0.01513672
 -0.01525879]"|16000|пятьсот тридцать ноль пятьдесят ноль тридцать шесть девятьсот восемнадцать|5.6188125|9|172.9434673954982|-11.662137|-45.93783380668324
"[-0.00024414 -0.00061035 -0.00045776 ... -0.00015259 -0.00036621
 -0.00036621]"|16000|у тебя в каталоге есть хранители|2.5|6|208.033628981136|-12.941608|-39.24058309607954
[0.         0.         0.         ... 0.00048828 0.00076294 0.00048828]|16000|чипсы лейс большая со вкусом сыра|10.32|6|191.69203652303528|-18.38256|-31.33392828857482
[0.         0.         0.         ... 0.00189209 0.00234985 0.00183105]|16000|николай ларин|3.14|2|177.74214904408257|-17.600248|-43.61427430809141
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  0.00000000e+00
 -6.10351562e-05  9.15527344e-05]"|16000|евангелион тридцать девятая серия|3.82|4|196.9152351199082|-22.913153|-34.283609032937925
"[ 0.          0.          0.         ... -0.00091553 -0.00100708
  0.00082397]"|16000|включи арию атака мертвецов|3.1343125|4|190.64461305434472|-18.372896|-38.90950645555347
"[ 0.00015259  0.00018311  0.00015259 ...  0.00146484 -0.00061035
 -0.00082397]"|16000|алиса уточни пожалуйста адрес моего заказа|3.6915625|6|202.31929747209387|-13.770088|-45.292940765476615
"[ 0.00332642  0.00369263  0.00344849 ... -0.00192261 -0.00454712
  0.00283813]"|16000|брайтон против эвертона|2.772|3|186.0159640949374|-16.585163|-58.635626383716826
"[ 0.          0.          0.         ... -0.00106812 -0.00088501
 -0.00061035]"|16000|часть двенадцать сезон три вавилон пять|5.758125|6|192.7224484674447|-18.119698|-44.2076551525794
"[ 0.          0.          0.         ... -0.00036621 -0.00039673
 -0.00030518]"|16000|афина положи сотку на телефон на мой номер|6.08|8|168.03291506225725|-16.97076|-38.09143259559028
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
 -6.10351562e-05  6.10351562e-05]"|16000|новом уренгое|2.22|2|209.88621769551577|-17.740154|-52.5652996320271
"[-0.00531006 -0.00460815 -0.00430298 ...  0.0032959   0.00387573
  0.00314331]"|16000|аш ди окко|4.0|3|173.7033150393534|-21.305975|-32.15780552333191
"[ 0.          0.          0.         ... -0.00354004 -0.0038147
 -0.00302124]"|16000|сбер любовь зла|2.01975|3|200.59896248555253|-15.619184|-48.02149990261699
"[ 0.          0.          0.         ... -0.00076294 -0.00186157
 -0.00192261]"|16000|джой чем хорош владимир путин|2.58|5|193.88928311464394|-19.889294|-34.527604431335085
[0.00012207 0.00015259 0.00021362 ... 0.01852417 0.01986694 0.01876831]|16000|включи поезда|4.42|2|159.06802548442417|-7.634512|-56.20420510303609
"[-0.0005188  -0.00045776 -0.00018311 ...  0.0012207   0.00143433
  0.00152588]"|16000|афина знаешь джаву|3.22|3|194.0377993537387|-17.283194|-47.58623385346878
[0.         0.         0.         ... 0.00064087 0.00076294 0.0007019 ]|16000|екатерина пешкова|2.86|2|191.06761283644406|-20.26597|-42.547534963050566
[0.         0.         0.         ... 0.00292969 0.00274658 0.00222778]|16000|плюс два восемь шестьсот сорок пять девяносто пять семьсот шестьдесят три|6.52|11|210.9849103051053|-14.456433|-45.42901692161288
"[ 0.00000000e+00  0.00000000e+00 -3.05175781e-05 ...  7.93457031e-04
  9.76562500e-04  9.15527344e-04]"|16000|включай одиннадцатый эпизод наруто ураганные хроники|5.68|6|204.63641794526782|-22.408175|-38.87979995711234
"[-0.00164795 -0.00180054 -0.00189209 ...  0.00384521  0.00366211
  0.00241089]"|16000|футбольный матч между саутгемптоном и лестером|3.784|6|191.41309659683412|-13.029194|-64.84938460577997
"[ 0.          0.          0.         ... -0.00076294 -0.0010376
 -0.00079346]"|16000|ираида васильевна головко|4.26|3|196.21538727783866|-21.981678|-42.77051024556555
"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.10351562e-05
 1.22070312e-04 9.15527344e-05]"|16000|восьмой на смотрешке|1.465|3|212.09695014944333|-14.042829|-49.87448705486857
"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 1.83105469e-04
 1.52587891e-04 9.15527344e-05]"|16000|открой телеканал малыш тв на тв|4.06|6|188.91625530251173|-18.590342|-49.791763285830385
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.52587891e-04
 -9.15527344e-05 -6.10351562e-05]"|16000|плюс девять восемь три четыре четыреста восемнадцать шестьдесят три пятьдесят два|6.4|11|216.6258269632572|-14.492144|-32.22620922413143
"[ 0.00000000e+00 -3.05175781e-05 -3.05175781e-05 ...  7.62939453e-04
  4.57763672e-04  6.71386719e-04]"|16000|какой французский художник устроил персональную выставку в париже под названием павильон реализма|8.6141875|12|220.22073273594737|-18.063694|-50.80232920485917
[0.         0.         0.         ... 0.00198364 0.00186157 0.00131226]|16000|замбия нора эн пур|2.62|4|218.99939082301788|-16.65091|-52.72959374513924
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.05175781e-05
  6.10351562e-05 -3.05175781e-05]"|16000|белоусово|1.56|1|179.08784559424083|-16.57023|-49.184816840954326
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
 -2.44140625e-04 -3.35693359e-04]"|16000|краевая клиническая больница рядом|3.6915625|4|190.45934631086007|-14.073587|-40.34205162871781
"[ 0.00000000e+00  0.00000000e+00 -3.05175781e-05 ... -1.86157227e-03
 -2.74658203e-04 -2.74658203e-04]"|16000|юльке быковой|2.06|2|192.3426408750997|-19.29873|-31.317048725111995
"[ 0.          0.          0.         ... -0.00515747 -0.00531006
 -0.00576782]"|16000|александр волчков|1.9965|2|194.39400470080744|-11.855467|-51.395237537701284
"[ 9.15527344e-05  1.52587891e-04  2.13623047e-04 ... -2.44140625e-03
 -2.22778320e-03 -5.18798828e-04]"|16000|святославе дмитриевиче|2.3|2|189.96589714485867|-21.358398|-34.483688586742126
[0.         0.         0.         ... 0.00134277 0.00036621 0.00018311]|16000|курс гуарани в разных банках|4.54|5|183.53157637990986|-16.90252|-41.50305996161267
[0.         0.         0.         ... 0.00079346 0.00131226 0.00091553]|16000|в твоем каталоге есть первый эпизод сезона четырнадцать шерлок|5.52|9|168.57264817786128|-20.63051|-50.665949418790014
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
 -4.27246094e-04 -8.54492188e-04]"|16000|сделать перевод на телефон сто рублей на номер восемь девятьсот два девятьсот двадцать три пятьсот шестьдесят четыре|11.093|17|194.82553243155635|-17.842611|-46.47244881207743
"[-3.05175781e-05  0.00000000e+00  3.05175781e-05 ...  5.00488281e-03
  1.80053711e-03 -2.44140625e-04]"|16000|джой а завтра работает банк|4.04|5|193.96242930406294|-16.609045|-30.006718074861894
"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -9.15527344e-05
 -3.66210938e-04 -5.49316406e-04]"|16000|сезон шесть мультик мост эпизод тринадцать|3.482625|6|232.37801362611626|-17.64344|-41.846975125881926
"[-3.05175781e-05  0.00000000e+00 -3.05175781e-05 ... -3.05175781e-05
 -1.22070312e-04 -6.10351562e-05]"|16000|искать восьмой эпизод очень странные дела|4.34|6|167.80724706786697|-17.010141|-42.568565708827066
"[ 0.          0.          0.         ... -0.00048828 -0.00082397
 -0.00045776]"|16000|сто пятьдесят тысяч баксов в реалах|3.9005625|6|203.76341716956114|-22.21629|-33.25083214624698
"[-0.00024414 -0.00018311 -0.00042725 ...  0.01107788 -0.00671387
 -0.00610352]"|16000|часть три сезона один два с половиной человека|3.212|8|165.69786111699034|-13.456919|-68.17861172739603
"[ 0.          0.          0.         ... -0.00094604 -0.00134277
 -0.00164795]"|16000|стоимость обмена швейцарских франков на китайские юани|4.5506875|7|205.52497614235656|-15.451957|-43.55249035778449
"[-0.00192261 -0.00164795 -0.00170898 ... -0.01712036 -0.02072144
 -0.02554321]"|16000|рецепт алекса паклина в ютьюбе|2.772|5|195.36337713366797|-8.740814|-55.35058857408276
"[-0.00137329 -0.00180054 -0.00244141 ... -0.0039978  -0.00509644
 -0.00369263]"|16000|джой включи трилл пилл|2.92|4|181.1969901642175|-17.269316|-43.11996897766951
"[ 0.          0.          0.         ... -0.01080322 -0.01541138
 -0.01452637]"|16000|джой включи песню кам бэк энд стэй|5.58|7|186.44644521570558|-10.450561|-34.642371543109206
[0.         0.         0.         ... 0.0039978  0.00186157 0.00088501]|16000|у тебя есть киношка гоголь страшная месть|3.3200625|7|187.64279418449655|-14.074834|-44.60173136628448
"[ 0.          0.          0.         ... -0.00082397 -0.00057983
 -0.0007019 ]"|16000|привет ты можешь убраться сам|2.78|5|179.7028959450736|-13.444196|-48.9409088877823
"[-2.74658203e-03 -2.71606445e-03 -3.41796875e-03 ...  3.35693359e-04
  3.05175781e-05  3.05175781e-05]"|16000|пятая серия первый сезон боруто новое поколение наруто|7.3599375|8|208.46875992662817|-22.725197|-39.107957691309316
