|audio_array|sr|text|duration|count_words|median_pitch|db_voice_volume|db_noise_level
2319|"[ 3.05175781e-05  3.05175781e-05  3.05175781e-04 ... -3.05175781e-04
 -2.13623047e-04 -1.83105469e-04]"|16000|добрый день я бы хотел бы заказать австралийскую большую пиццу|5.88|10|197.1999678585092|-12.906898|-32.91388781852854
6021|"[-9.15527344e-05 -1.83105469e-04 -1.52587891e-04 ... -6.40869141e-04
 -8.85009766e-04 -4.88281250e-04]"|16000|джой как называется валюта в ливии|2.78|6|236.1180808996233|-12.58238|-48.79901451463213
4999|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
 -6.10351562e-05 -6.10351562e-05]"|16000|загрузи на смотрешке канал квн тв|2.2980625|6|192.88710346289503|-8.019429|-54.66943690884775
1687|"[ 0.          0.          0.         ... -0.00018311 -0.00042725
 -0.00039673]"|16000|найди мне ближайший консьерж сервис в отеле|5.3|7|203.99363059569936|-19.940292|-33.24670744978128
2500|"[ 0.00033569  0.00033569  0.0005188  ... -0.05178833 -0.01712036
  0.00396729]"|16000|последний выпуск боунсинг бэби тэ вэ|4.686|6|201.77370732043627|-18.369503|-58.14394886799539
3877|"[ 0.00000000e+00  0.00000000e+00  3.05175781e-05 ... -9.76562500e-04
 -8.85009766e-04 -7.01904297e-04]"|16000|салют белгород территориальный банк|4.2720625|4|205.6805872398213|-19.678083|-45.29037196655091
5798|"[ 3.05175781e-05  6.10351562e-05  1.22070312e-04 ... -4.57763672e-04
 -3.05175781e-04 -3.05175781e-05]"|16000|запускай игру манчестер юнайтед и ливерпуль|2.98|6|196.1092334733531|-17.314997|-40.2982472060652
358|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.52587891e-04
 -6.10351562e-05 -9.15527344e-05]"|16000|какую длину имел ипподром в олимпии|4.76|6|178.40952587262524|-23.240026|-40.43876867335463
1463|"[-3.05175781e-05  0.00000000e+00  0.00000000e+00 ... -9.15527344e-04
 -1.15966797e-03 -1.22070312e-03]"|16000|хочу купить три батов какой курс сегодня|4.8|7|197.8346845724353|-18.965979|-31.608384454806806
5921|"[ 0.00000000e+00  3.05175781e-05  0.00000000e+00 ... -2.74658203e-04
 -2.13623047e-04 -1.83105469e-04]"|16000|у тебя есть богатые тоже плачут|3.2|6|215.4740874414048|-15.651816|-35.80102468684583
1957|"[ 0.00000000e+00  0.00000000e+00  3.05175781e-05 ... -3.66210938e-04
 -5.18798828e-04 -1.83105469e-04]"|16000|петр валерьевич кольцов|3.76125|3|194.30505912710163|-20.496986|-44.44158398273456
5142|"[ 0.00296021  0.00292969  0.00350952 ... -0.00701904 -0.00811768
 -0.00396729]"|16000|посоветуй мне фильмас в жанре драма|2.706|6|193.687640798007|-10.527807|-60.40553585875572
2230|"[-9.15527344e-05  3.05175781e-05  0.00000000e+00 ...  5.55419922e-02
  6.19812012e-02  4.96826172e-02]"|16000|котенок гав билет|3.12|3|195.53812613680887|-17.93581|-60.53774878609114
1098|"[ 3.96728516e-04  3.96728516e-04 -3.05175781e-05 ...  2.86865234e-01
  1.67877197e-01 -8.20617676e-02]"|16000|фильм энди теннанта который называется американская история|5.588|7|183.688498889564|-14.148128|-60.55925165184352
2640|"[ 0.00427246  0.00387573  0.00402832 ... -0.00067139 -0.00085449
 -0.00085449]"|16000|мари краймбрери у тебя есть|2.948|5|210.35514542135505|-13.635533|-55.45121711030024
6105|"[-6.10351562e-05  0.00000000e+00  6.10351562e-05 ... -3.05175781e-04
 -1.22070312e-04  2.44140625e-04]"|16000|салют расскажи шутку про нигеров|3.44|5|214.48488037048952|-20.720707|-33.47534518388069
3350|"[-0.00094604 -0.00131226 -0.0015564  ... -0.00015259 -0.00057983
 -0.00048828]"|16000|ищи бесхитростное убийство|3.66|3|203.99615556301265|-20.435478|-37.26657389439536
5418|"[-1.03759766e-03 -7.32421875e-04 -1.06811523e-03 ... -3.05175781e-05
  3.26538086e-03  3.44848633e-03]"|16000|здравствуйте хочу заказать у вас на дом салат оливье коробочку и салат крабовые палочки спасибо|11.264|15|186.1849242502223|-16.584953|-39.31386603170298
2024|"[ 0.          0.          0.         ... -0.00543213 -0.00689697
 -0.00494385]"|16000|включи таинственное свидание|4.24|3|229.37285257574715|-23.691975|-32.7441546930535
5251|"[ 0.          0.          0.         ... -0.00640869 -0.00704956
 -0.00592041]"|16000|одиннадцатый сезон сериала драгонавт резонанс|3.18075|5|179.7532053769312|-12.996311|-47.291140415602825
2925|"[ 0.          0.          0.         ... -0.04290771 -0.04129028
 -0.04052734]"|16000|можешь поставить встречу апл между тоттенхэмом и челси|5.317|8|172.2826890989287|-9.486511|-44.41183833863081
5047|"[ 0.          0.          0.         ... -0.00119019 -0.00210571
 -0.00177002]"|16000|афина отрицательный баланс банковской карты это как|6.2225625|7|197.8319169981052|-19.274271|-48.26142110881751
2175|[0.00073242 0.00076294 0.00509644 ... 0.00030518 0.00027466 0.00027466]|16000|про барбекю в отеле или рядом с ним|4.06|8|188.44170418345712|-13.088991|-43.56087160729002
4277|"[ 0.          0.          0.         ... -0.00170898 -0.00177002
 -0.0015564 ]"|16000|мне нужно купить пять тенге подскажи пожалуйста стоимость обмена|4.62|9|209.65134097672663|-13.061816|-44.53765215849148
2573|"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.10351562e-05
 3.05175781e-05 0.00000000e+00]"|16000|открой на смотрешке телеканал бридж тв русский хит|3.22|8|199.7974344179868|-11.8167515|-47.92770111409642
1833|[0.         0.         0.         ... 0.00036621 0.00094604 0.00091553]|16000|ты мне найдешь дом демонов|2.507375|5|194.2320410723368|-12.984255|-45.45239258405503
601|[0.         0.         0.         ... 0.00018311 0.00012207 0.00021362]|16000|детская поликлиника адрес|1.92|3|189.56656301372385|-14.875902|-42.64656259973719
4079|[0.         0.         0.         ... 0.0178833  0.01950073 0.01333618]|16000|запусти игру английской премьер лиги манчестер сити и тоттенхэм|4.88|9|187.4764023796104|-12.409451|-44.59536072372733
2496|[0.         0.         0.         ... 0.00164795 0.00512695 0.0057373 ]|16000|выведи мне фильм свободное плавание|3.9005625|5|220.2800055945073|-21.119637|-42.89902221624094
812|"[ 0.          0.          0.         ... -0.00057983 -0.00082397
 -0.00054932]"|16000|включи группу у два|3.7844375|4|197.0240323490459|-23.77699|-47.816285246702726
5019|"[ 0.09460449  0.09884644  0.29489136 ... -0.06494141  0.00354004
  0.03186035]"|16000|афина включи альбом юлу|2.94|4|210.15886624825023|-9.439226|-32.405447689550826
6139|"[ 0.00000000e+00 -3.05175781e-05 -3.05175781e-05 ... -1.37329102e-03
 -2.38037109e-03 -2.31933594e-03]"|16000|у тебя будет видеообзор|4.18|4|189.0778063047148|-23.271122|-57.64365993102496
1697|[0.         0.         0.         ... 0.0111084  0.01031494 0.01104736]|16000|анна валерьевна иванова|3.55225|3|164.1359492804753|-14.726822|-52.29472783920869
3636|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.83105469e-04
 -6.10351562e-05  0.00000000e+00]"|16000|запусти газовый свет четырка|4.08|4|192.3377960182953|-18.181517|-33.132092010214315
4718|"[-6.10351562e-05 -3.05175781e-05  3.05175781e-05 ... -2.71606445e-03
 -3.11279297e-03 -3.35693359e-03]"|16000|показывай фильмец элементарно|3.5058125|3|219.86872335675343|-22.156233|-43.96880825491828
2115|"[-2.25830078e-03 -2.59399414e-03 -2.25830078e-03 ...  3.05175781e-05
  8.23974609e-04  9.76562500e-04]"|16000|включай киноработу от колыбели до могилы|2.96|6|188.8811194807569|-12.278257|-32.59785536621485
144|"[-0.00204468 -0.00231934 -0.00219727 ... -0.00244141 -0.00350952
 -0.00186157]"|16000|можешь показать ленту типа вестерна|3.344|5|186.08757912504336|-14.978445|-62.12838815378417
3395|[0.00326538 0.00384521 0.00354004 ... 0.00033569 0.0043335  0.00018311]|16000|первый сезон сериала до смерти красива|2.772|6|188.1466395068508|-8.874294|-62.87213221603671
2583|"[0.00000000e+00 0.00000000e+00 0.00000000e+00 ... 6.10351562e-05
 9.15527344e-05 0.00000000e+00]"|16000|мир на смотрешке|1.36|3|214.4198730525732|-20.818888|-52.80928144561847
291|"[ 0.          0.          0.         ... -0.00042725 -0.00018311
 -0.00021362]"|16000|ао газпром газораспределение краснодар|5.26|4|202.42168395767965|-16.311737|-33.493907787058255
1299|"[ 0.          0.          0.         ... -0.03689575 -0.03552246
 -0.03692627]"|16000|можешь показать сериал остин и элли первая серия|4.8525625|8|198.3310337073324|-9.870125|-45.34940150499151
2700|"[ 0.          0.          0.         ... -0.00088501 -0.00064087
 -0.00033569]"|16000|поломался телевизор нужна помощь|5.76|4|174.8268598216429|-19.874338|-33.13653053303967
3639|"[ 0.          0.          0.         ... -0.0112915  -0.0100708
 -0.01260376]"|16000|установи фильм лесная братва|2.8556875|4|221.21360323197263|-13.468644|-44.76115540746705
4275|"[-0.00094604 -0.00183105 -0.00238037 ...  0.0145874   0.0133667
  0.00997925]"|16000|сегодня необычный день так как мне надо очень много воды закажи мне воду в пятилитровке|6.2|15|192.22530932222423|-11.398611|-43.89597627876282
5388|"[-9.15527344e-05 -1.22070312e-04 -9.15527344e-05 ... -9.67407227e-03
 -1.02844238e-02 -1.10168457e-02]"|16000|аш ди окко|3.6915625|3|166.9738908889197|-23.81535|-53.3444958838927
3320|"[-7.08007812e-03 -8.63647461e-03 -9.15527344e-05 ... -1.39160156e-02
 -1.57165527e-02 -1.38244629e-02]"|16000|у тебя будет крепкая броня|2.32|5|210.2606249406033|-13.553703|-49.53848663154812
5774|"[ 0.          0.          0.         ... -0.00186157 -0.00216675
 -0.00296021]"|16000|афина сколько доступно денежных средств на карте сбербанка|5.6|8|214.9788685476701|-13.217148|-33.66059401838861
860|"[ 0.00384521  0.00424194  0.00366211 ... -0.01467896 -0.00613403
  0.01296997]"|16000|дай нам посмотреть манчестер юнайтед ливерпуль|3.278|6|194.55913647363445|-9.603426|-71.06848850203598
565|"[ 0.          0.          0.         ... -0.00128174 -0.00061035
 -0.00030518]"|16000|через пятьдесят минут запусти колонки на чердаке|5.0383125|7|197.9731079119109|-18.604607|-38.115751502877885
1675|"[ 0.          0.          0.         ... -0.00466919 -0.00482178
 -0.00482178]"|16000|найди мне фильм искупление|4.3649375|4|182.32420917833576|-13.724504|-50.81272736098608
5438|"[-0.01449585 -0.01559448 -0.01370239 ... -0.01025391 -0.01156616
 -0.00949097]"|16000|поищи идеальные каникулы|2.74|3|203.0183648301915|-12.581095|-55.1685733501487
1975|"[ 0.00000000e+00  0.00000000e+00 -3.05175781e-05 ...  3.05175781e-04
  3.66210938e-04  1.22070312e-04]"|16000|скачай киношу игры преисподней|4.0|4|224.5508351521786|-20.725843|-37.16737885876256
599|"[ 3.05175781e-05  1.83105469e-04  3.05175781e-04 ... -8.23974609e-04
 -7.01904297e-04 -4.57763672e-04]"|16000|включи мне выступление любителямира|4.554|4|191.20960815676352|-13.432589|-64.34414153460956
5990|"[ 0.          0.          0.         ... -0.01144409 -0.00930786
 -0.00909424]"|16000|хочу кинематографический фильм формула любви для узников брака|4.2953125|8|230.83147217445|-7.9111023|-47.445334240979626
1142|"[ 2.13623047e-04  1.83105469e-04  2.44140625e-04 ... -1.22070312e-04
 -6.10351562e-05 -3.05175781e-05]"|16000|можешь показать трансляцию футбольного матча апл эвертон против челси|7.0|9|195.90037865860623|-18.829205|-32.07015750589898
2401|"[ 0.          0.          0.         ... -0.00460815 -0.00445557
 -0.00436401]"|16000|прямой эфир манчестер юнайтед против эвертона|4.991875|6|224.4731987157857|-15.440474|-48.243994824559486
5760|"[-3.05175781e-05  0.00000000e+00 -3.05175781e-05 ...  9.15527344e-05
  0.00000000e+00  3.05175781e-05]"|16000|салют задерживали ли вас сотрудники гибдд за надуманное нарушение правил|8.44|10|211.7480306444112|-16.783537|-43.27582010911908
5946|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.13623047e-04
  6.10351562e-05 -3.05175781e-05]"|16000|включи мне на тв мир премиум ранее мир эйч ди|4.92|10|193.9724345562549|-12.929654|-44.88003694339445
2084|"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.10351562e-05
 -4.27246094e-04 -8.54492188e-04]"|16000|сделать перевод на телефон сто рублей на номер восемь девятьсот два девятьсот двадцать три пятьсот шестьдесят четыре|11.093|17|194.82553243155635|-17.842611|-46.47244881207743
